image_id,xmin,ymin,width,height,centerx,centery
390000_6437000,915.0,174.0,30,30,930,189
390000_6471000,727.0,745.0,30,30,742,760
390000_6471000,871.0,654.0,30,30,886,669
390000_6471000,971.0,573.0,28.0,30,986,588
390000_6471000,559.0,0.0,30,27.0,574,12
390000_6471000,569.0,56.0,30,30,584,71
390000_6471000,693.0,706.0,30,30,708,721
390000_6471000,726.0,697.0,30,30,741,712
390000_6471000,847.0,922.0,30,30,862,937
390000_6471000,806.0,686.0,30,30,821,701
390000_6471000,814.0,830.0,30,30,829,845
390000_6471000,683.0,675.0,30,30,698,690
390000_6477000,946.0,760.0,30,30,961,775
390000_6477000,910.0,876.0,30,30,925,891
390000_6477000,43.0,75.0,30,30,58,90
390000_6477000,87.0,163.0,30,30,102,178
390000_6477000,177.0,465.0,30,30,192,480
390000_6477000,113.0,223.0,30,30,128,238
390000_6477000,109.0,697.0,30,30,124,712
390000_6477000,115.0,852.0,30,30,130,867
390000_6477000,107.0,759.0,30,30,122,774
390000_6477000,127.0,902.0,30,30,142,917
390000_6477000,826.0,270.0,30,30,841,285
390000_6477000,109.0,211.0,30,30,124,226
390000_6477000,782.0,311.0,30,30,797,326
390000_6477000,30.0,697.0,30,30,45,712
390000_6477000,92.0,956.0,30,30,107,971
390000_6477000,788.0,320.0,30,30,803,335
390000_6534000,4.0,492.0,30,30,19,507
390000_6534000,89.0,521.0,30,30,104,536
390000_6534000,597.0,605.0,30,30,612,620
390000_6534000,842.0,370.0,30,30,857,385
390000_6534000,702.0,604.0,30,30,717,619
390000_6534000,734.0,603.0,30,30,749,618
390000_6534000,663.0,420.0,30,30,678,435
390000_6534000,376.0,23.0,30,30,391,38
391000_6432000,892.0,300.0,30,30,907,315
391000_6432000,800.0,32.0,30,30,815,47
391000_6432000,389.0,486.0,30,30,404,501
391000_6432000,204.0,685.0,30,30,219,700
391000_6435000,645.0,548.0,30,30,660,563
391000_6435000,85.0,76.0,30,30,100,91
391000_6435000,652.0,538.0,30,30,667,553
391000_6435000,639.0,542.0,30,30,654,557
391000_6437000,745.0,147.0,30,30,760,162
391000_6437000,47.0,134.0,30,30,62,149
391000_6437000,83.0,123.0,30,30,98,138
391000_6437000,717.0,226.0,30,30,732,241
391000_6449000,486.0,779.0,30,30,501,794
391000_6449000,56.0,593.0,30,30,71,608
391000_6449000,131.0,662.0,30,30,146,677
391000_6449000,135.0,665.0,30,30,150,680
391000_6449000,412.0,737.0,30,30,427,752
391000_6449000,136.0,692.0,30,30,151,707
391000_6462000,131.0,71.0,30,30,146,86
391000_6471000,658.0,752.0,30,30,673,767
391000_6471000,897.0,799.0,30,30,912,814
391000_6471000,882.0,819.0,30,30,897,834
391000_6471000,953.0,914.0,30,30,968,929
391000_6471000,946.0,908.0,30,30,961,923
391000_6471000,862.0,797.0,30,30,877,812
391000_6471000,688.0,594.0,30,30,703,609
391000_6471000,622.0,911.0,30,30,637,926
391000_6471000,541.0,61.0,30,30,556,76
391000_6471000,480.0,296.0,30,30,495,311
391000_6471000,669.0,554.0,30,30,684,569
391000_6471000,393.0,0.0,30,21.0,408,6
391000_6471000,460.0,259.0,30,30,475,274
391000_6471000,954.0,75.0,30,30,969,90
391000_6479000,628.0,665.0,30,30,643,680
391000_6479000,660.0,684.0,30,30,675,699
391000_6479000,789.0,269.0,30,30,804,284
391000_6479000,757.0,259.0,30,30,772,274
391000_6479000,690.0,222.0,30,30,705,237
391000_6479000,618.0,699.0,30,30,633,714
391000_6479000,89.0,438.0,30,30,104,453
391000_6479000,313.0,482.0,30,30,328,497
391000_6479000,648.0,763.0,30,30,663,778
391000_6479000,603.0,687.0,30,30,618,702
391000_6479000,26.0,982.0,30,17.0,41,997
391000_6479000,160.0,810.0,30,30,175,825
391000_6479000,306.0,495.0,30,30,321,510
391000_6479000,165.0,781.0,30,30,180,796
391000_6479000,21.0,272.0,30,30,36,287
391000_6479000,121.0,928.0,30,30,136,943
391000_6479000,692.0,27.0,30,30,707,42
391000_6479000,641.0,257.0,30,30,656,272
391000_6479000,803.0,182.0,30,30,818,197
391000_6479000,699.0,45.0,30,30,714,60
391000_6479000,696.0,36.0,30,30,711,51
391000_6479000,871.0,65.0,30,30,886,80
391000_6479000,694.0,31.0,30,30,709,46
392000_6427000,969.0,961.0,30,30,984,976
392000_6427000,982.0,809.0,17.0,30,997,824
392000_6432000,32.0,238.0,30,30,47,253
392000_6438000,135.0,446.0,30,30,150,461
392000_6438000,217.0,747.0,30,30,232,762
392000_6440000,252.0,729.0,30,30,267,744
392000_6440000,289.0,544.0,30,30,304,559
392000_6440000,233.0,574.0,30,30,248,589
392000_6440000,526.0,436.0,30,30,541,451
392000_6440000,80.0,648.0,30,30,95,663
392000_6440000,301.0,872.0,30,30,316,887
392000_6440000,269.0,776.0,30,30,284,791
392000_6440000,315.0,858.0,30,30,330,873
392000_6440000,221.0,669.0,30,30,236,684
392000_6440000,448.0,967.0,30,30,463,982
392000_6440000,335.0,891.0,30,30,350,906
392000_6440000,55.0,461.0,30,30,70,476
392000_6440000,118.0,579.0,30,30,133,594
392000_6440000,79.0,571.0,30,30,94,586
392000_6440000,94.0,792.0,30,30,109,807
392000_6440000,79.0,626.0,30,30,94,641
392000_6440000,147.0,623.0,30,30,162,638
392000_6440000,231.0,583.0,30,30,246,598
392000_6440000,216.0,600.0,30,30,231,615
392000_6440000,201.0,618.0,30,30,216,633
392000_6440000,194.0,626.0,30,30,209,641
392000_6440000,66.0,488.0,30,30,81,503
392000_6440000,706.0,423.0,30,30,721,438
392000_6440000,545.0,432.0,30,30,560,447
392000_6440000,70.0,509.0,30,30,85,524
392000_6440000,317.0,881.0,30,30,332,896
392000_6440000,87.0,771.0,30,30,102,786
392000_6440000,111.0,818.0,30,30,126,833
392000_6440000,296.0,877.0,30,30,311,892
392000_6440000,570.0,675.0,30,30,585,690
392000_6440000,453.0,51.0,30,30,468,66
392000_6447000,690.0,731.0,30,30,705,746
392000_6447000,417.0,775.0,30,30,432,790
392000_6447000,636.0,886.0,30,30,651,901
392000_6447000,102.0,715.0,30,30,117,730
392000_6447000,207.0,784.0,30,30,222,799
392000_6447000,42.0,678.0,30,30,57,693
392000_6470000,430.0,65.0,30,30,445,80
392000_6470000,401.0,63.0,30,30,416,78
392000_6470000,784.0,542.0,30,30,799,557
392000_6470000,457.0,68.0,30,30,472,83
392000_6470000,778.0,527.0,30,30,793,542
392000_6470000,732.0,472.0,30,30,747,487
392000_6470000,393.0,378.0,30,30,408,393
392000_6470000,131.0,187.0,30,30,146,202
392000_6470000,419.0,460.0,30,30,434,475
392000_6470000,382.0,374.0,30,30,397,389
392000_6470000,460.0,26.0,30,30,475,41
392000_6470000,364.0,46.0,30,30,379,61
392000_6470000,512.0,769.0,30,30,527,784
392000_6470000,37.0,782.0,30,30,52,797
392000_6470000,513.0,777.0,30,30,528,792
392000_6470000,125.0,561.0,30,30,140,576
392000_6470000,77.0,942.0,30,30,92,957
392000_6470000,372.0,224.0,30,30,387,239
392000_6470000,262.0,913.0,30,30,277,928
392000_6470000,796.0,682.0,30,30,811,697
392000_6470000,328.0,293.0,30,30,343,308
392000_6470000,837.0,652.0,30,30,852,667
392000_6473000,780.0,756.0,30,30,795,771
392000_6473000,793.0,758.0,30,30,808,773
392000_6473000,541.0,509.0,30,30,556,524
392000_6473000,343.0,460.0,30,30,358,475
392000_6473000,475.0,500.0,30,30,490,515
392000_6473000,276.0,415.0,30,30,291,430
392000_6473000,0.0,81.0,20.0,30,5,96
392000_6473000,0.0,8.0,23.0,30,8,23
392000_6473000,19.0,344.0,30,30,34,359
392000_6473000,72.0,328.0,30,30,87,343
392000_6473000,749.0,176.0,30,30,764,191
392000_6473000,309.0,896.0,30,30,324,911
392000_6473000,181.0,628.0,30,30,196,643
392000_6473000,373.0,975.0,30,24.0,388,990
392000_6473000,373.0,181.0,30,30,388,196
392000_6473000,307.0,235.0,30,30,322,250
392000_6473000,0.0,351.0,26.0,30,11,366
392000_6473000,0.0,293.0,25.0,30,10,308
392000_6473000,10.0,327.0,30,30,25,342
392000_6478000,293.0,950.0,30,30,308,965
392000_6478000,217.0,467.0,30,30,232,482
392000_6478000,742.0,399.0,30,30,757,414
392000_6478000,132.0,406.0,30,30,147,421
392000_6478000,613.0,407.0,30,30,628,422
392000_6484000,268.0,935.0,30,30,283,950
392000_6484000,202.0,925.0,30,30,217,940
392000_6532000,220.0,415.0,30,30,235,430
392000_6532000,258.0,555.0,30,30,273,570
392000_6532000,947.0,221.0,30,30,962,236
392000_6532000,942.0,146.0,30,30,957,161
392000_6532000,253.0,93.0,30,30,268,108
392000_6532000,215.0,92.0,30,30,230,107
392000_6532000,742.0,111.0,30,30,757,126
392000_6532000,524.0,125.0,30,30,539,140
392000_6532000,363.0,105.0,30,30,378,120
392000_6532000,165.0,184.0,30,30,180,199
392000_6532000,48.0,84.0,30,30,63,99
392000_6532000,716.0,852.0,30,30,731,867
392000_6532000,819.0,843.0,30,30,834,858
392000_6532000,662.0,72.0,30,30,677,87
392000_6532000,676.0,80.0,30,30,691,95
392000_6534000,425.0,393.0,30,30,440,408
392000_6534000,537.0,346.0,30,30,552,361
392000_6534000,312.0,418.0,30,30,327,433
392000_6534000,409.0,478.0,30,30,424,493
392000_6534000,290.0,422.0,30,30,305,437
392000_6534000,255.0,427.0,30,30,270,442
392000_6534000,27.0,463.0,30,30,42,478
392000_6534000,671.0,735.0,30,30,686,750
392000_6534000,797.0,668.0,30,30,812,683
392000_6534000,573.0,570.0,30,30,588,585
392000_6534000,663.0,778.0,30,30,678,793
392000_6534000,403.0,398.0,30,30,418,413
392000_6534000,806.0,676.0,30,30,821,691
392000_6534000,76.0,450.0,30,30,91,465
392000_6534000,101.0,293.0,30,30,116,308
392000_6534000,670.0,784.0,30,30,685,799
392000_6534000,554.0,335.0,30,30,569,350
392000_6534000,285.0,402.0,30,30,300,417
392000_6534000,271.0,321.0,30,30,286,336
392000_6534000,218.0,311.0,30,30,233,326
392000_6534000,886.0,213.0,30,30,901,228
392000_6534000,525.0,954.0,30,30,540,969
392000_6534000,477.0,839.0,30,30,492,854
393000_6435000,149.0,0.0,30,23.0,164,8
393000_6435000,67.0,504.0,30,30,82,519
393000_6435000,309.0,188.0,30,30,324,203
393000_6435000,481.0,218.0,30,30,496,233
393000_6442000,0.0,513.0,18.0,30,3,528
393000_6442000,0.0,694.0,26.0,30,11,709
393000_6442000,89.0,732.0,30,30,104,747
393000_6442000,274.0,875.0,30,30,289,890
393000_6442000,162.0,798.0,30,30,177,813
393000_6442000,593.0,349.0,30,30,608,364
393000_6442000,679.0,254.0,30,30,694,269
393000_6442000,44.0,464.0,30,30,59,479
393000_6442000,66.0,534.0,30,30,81,549
393000_6442000,130.0,715.0,30,30,145,730
393000_6442000,151.0,770.0,30,30,166,785
393000_6442000,687.0,425.0,30,30,702,440
393000_6442000,35.0,70.0,30,30,50,85
393000_6442000,102.0,639.0,30,30,117,654
393000_6442000,535.0,387.0,30,30,550,402
393000_6458000,487.0,446.0,30,30,502,461
393000_6461000,585.0,290.0,30,30,600,305
393000_6461000,120.0,396.0,30,30,135,411
393000_6461000,111.0,440.0,30,30,126,455
393000_6461000,592.0,290.0,30,30,607,305
393000_6461000,158.0,378.0,30,30,173,393
393000_6461000,30.0,442.0,30,30,45,457
393000_6470000,152.0,579.0,30,30,167,594
393000_6470000,618.0,804.0,30,30,633,819
393000_6471000,477.0,605.0,30,30,492,620
393000_6471000,91.0,553.0,30,30,106,568
393000_6471000,403.0,581.0,30,30,418,596
393000_6471000,32.0,239.0,30,30,47,254
393000_6472000,149.0,707.0,30,30,164,722
393000_6472000,905.0,528.0,30,30,920,543
393000_6472000,887.0,522.0,30,30,902,537
393000_6472000,288.0,505.0,30,30,303,520
393000_6472000,975.0,29.0,24.0,30,990,44
393000_6472000,261.0,502.0,30,30,276,517
393000_6472000,89.0,431.0,30,30,104,446
393000_6473000,148.0,237.0,30,30,163,252
393000_6473000,34.0,188.0,30,30,49,203
393000_6473000,906.0,218.0,30,30,921,233
393000_6473000,73.0,375.0,30,30,88,390
393000_6473000,182.0,854.0,30,30,197,869
393000_6476000,787.0,121.0,30,30,802,136
393000_6476000,261.0,538.0,30,30,276,553
393000_6476000,196.0,356.0,30,30,211,371
393000_6476000,177.0,319.0,30,30,192,334
393000_6476000,799.0,38.0,30,30,814,53
393000_6476000,89.0,584.0,30,30,104,599
393000_6476000,748.0,5.0,30,30,763,20
393000_6476000,869.0,43.0,30,30,884,58
393000_6476000,900.0,114.0,30,30,915,129
393000_6476000,898.0,174.0,30,30,913,189
393000_6476000,113.0,588.0,30,30,128,603
393000_6476000,745.0,43.0,30,30,760,58
393000_6476000,741.0,72.0,30,30,756,87
393000_6476000,109.0,626.0,30,30,124,641
393000_6476000,155.0,384.0,30,30,170,399
393000_6476000,720.0,8.0,30,30,735,23
393000_6476000,325.0,195.0,30,30,340,210
393000_6476000,213.0,904.0,30,30,228,919
393000_6476000,901.0,467.0,30,30,916,482
393000_6476000,226.0,130.0,30,30,241,145
393000_6476000,44.0,585.0,30,30,59,600
393000_6476000,941.0,232.0,30,30,956,247
393000_6476000,215.0,126.0,30,30,230,141
393000_6476000,878.0,174.0,30,30,893,189
393000_6476000,170.0,229.0,30,30,185,244
393000_6476000,946.0,478.0,30,30,961,493
393000_6476000,829.0,183.0,30,30,844,198
393000_6476000,787.0,140.0,30,30,802,155
393000_6476000,557.0,294.0,30,30,572,309
393000_6476000,731.0,390.0,30,30,746,405
393000_6476000,652.0,253.0,30,30,667,268
393000_6476000,625.0,238.0,30,30,640,253
393000_6479000,951.0,188.0,30,30,966,203
393000_6482000,210.0,494.0,30,30,225,509
393000_6482000,689.0,695.0,30,30,704,710
393000_6482000,900.0,733.0,30,30,915,748
393000_6486000,614.0,350.0,30,30,629,365
393000_6486000,400.0,662.0,30,30,415,677
393000_6486000,408.0,656.0,30,30,423,671
393000_6486000,397.0,654.0,30,30,412,669
393000_6486000,394.0,668.0,30,30,409,683
393000_6486000,384.0,649.0,30,30,399,664
393000_6486000,539.0,563.0,30,30,554,578
393000_6486000,610.0,492.0,30,30,625,507
393000_6529000,71.0,881.0,30,30,86,896
393000_6529000,198.0,890.0,30,30,213,905
393000_6529000,79.0,980.0,30,19.0,94,995
393000_6529000,242.0,887.0,30,30,257,902
393000_6532000,79.0,192.0,30,30,94,207
393000_6532000,673.0,269.0,30,30,688,284
393000_6532000,805.0,308.0,30,30,820,323
393000_6532000,540.0,230.0,30,30,555,245
393000_6532000,232.0,196.0,30,30,247,211
393000_6532000,248.0,197.0,30,30,263,212
393000_6532000,110.0,48.0,30,30,125,63
393000_6532000,68.0,176.0,30,30,83,191
393000_6533000,981.0,299.0,18.0,30,996,314
393000_6533000,795.0,246.0,30,30,810,261
393000_6533000,908.0,350.0,30,30,923,365
393000_6533000,802.0,438.0,30,30,817,453
393000_6533000,652.0,186.0,30,30,667,201
395000_6439000,358.0,825.0,30,30,373,840
395000_6439000,191.0,945.0,30,30,206,960
395000_6439000,61.0,764.0,30,30,76,779
395000_6439000,605.0,365.0,30,30,620,380
395000_6443000,369.0,227.0,30,30,384,242
395000_6443000,482.0,65.0,30,30,497,80
395000_6443000,420.0,123.0,30,30,435,138
395000_6443000,346.0,247.0,30,30,361,262
395000_6443000,262.0,323.0,30,30,277,338
395000_6443000,272.0,313.0,30,30,287,328
395000_6443000,61.0,501.0,30,30,76,516
395000_6447000,82.0,457.0,30,30,97,472
395000_6447000,825.0,686.0,30,30,840,701
395000_6447000,183.0,689.0,30,30,198,704
395000_6447000,36.0,259.0,30,30,51,274
395000_6447000,241.0,486.0,30,30,256,501
395000_6447000,218.0,567.0,30,30,233,582
395000_6447000,89.0,230.0,30,30,104,245
395000_6447000,104.0,964.0,30,30,119,979
395000_6464000,692.0,586.0,30,30,707,601
395000_6464000,846.0,522.0,30,30,861,537
395000_6464000,824.0,697.0,30,30,839,712
396000_6444000,976.0,792.0,23.0,30,991,807
396000_6444000,918.0,708.0,30,30,933,723
396000_6444000,644.0,196.0,30,30,659,211
396000_6444000,623.0,22.0,30,30,638,37
396000_6444000,554.0,313.0,30,30,569,328
396000_6444000,583.0,308.0,30,30,598,323
396000_6444000,649.0,243.0,30,30,664,258
396000_6444000,659.0,242.0,30,30,674,257
396000_6444000,758.0,169.0,30,30,773,184
396000_6444000,949.0,91.0,30,30,964,106
396000_6444000,669.0,11.0,30,30,684,26
396000_6444000,303.0,333.0,30,30,318,348
396000_6444000,734.0,952.0,30,30,749,967
396000_6446000,461.0,663.0,30,30,476,678
396000_6446000,800.0,295.0,30,30,815,310
396000_6446000,791.0,295.0,30,30,806,310
396000_6446000,646.0,662.0,30,30,661,677
396000_6446000,636.0,765.0,30,30,651,780
396000_6446000,622.0,344.0,30,30,637,359
396000_6446000,615.0,350.0,30,30,630,365
396000_6446000,739.0,235.0,30,30,754,250
396000_6446000,669.0,295.0,30,30,684,310
396000_6446000,610.0,445.0,30,30,625,460
396000_6446000,223.0,157.0,30,30,238,172
396000_6446000,906.0,360.0,30,30,921,375
396000_6446000,896.0,369.0,30,30,911,384
396000_6446000,470.0,917.0,30,30,485,932
396000_6446000,608.0,300.0,30,30,623,315
396000_6446000,225.0,166.0,30,30,240,181
396000_6446000,833.0,293.0,30,30,848,308
396000_6446000,828.0,265.0,30,30,843,280
396000_6446000,819.0,295.0,30,30,834,310
396000_6446000,647.0,649.0,30,30,662,664
396000_6446000,846.0,289.0,30,30,861,304
396000_6446000,861.0,286.0,30,30,876,301
396000_6446000,894.0,168.0,30,30,909,183
396000_6446000,626.0,764.0,30,30,641,779
396000_6446000,465.0,965.0,30,30,480,980
396000_6446000,659.0,767.0,30,30,674,782
396000_6446000,840.0,28.0,30,30,855,43
396000_6446000,846.0,0.0,30,27.0,861,12
396000_6446000,869.0,399.0,30,30,884,414
396000_6446000,849.0,158.0,30,30,864,173
396000_6446000,865.0,319.0,30,30,880,334
396000_6446000,676.0,294.0,30,30,691,309
396000_6446000,692.0,151.0,30,30,707,166
396000_6446000,782.0,120.0,30,30,797,135
396000_6446000,832.0,80.0,30,30,847,95
396000_6446000,835.0,128.0,30,30,850,143
396000_6446000,797.0,124.0,30,30,812,139
396000_6446000,835.0,133.0,30,30,850,148
396000_6446000,583.0,708.0,30,30,598,723
396000_6446000,839.0,193.0,30,30,854,208
396000_6446000,766.0,175.0,30,30,781,190
396000_6446000,99.0,731.0,30,30,114,746
396000_6446000,879.0,789.0,30,30,894,804
396000_6446000,862.0,550.0,30,30,877,565
396000_6446000,459.0,642.0,30,30,474,657
396000_6446000,634.0,299.0,30,30,649,314
396000_6446000,658.0,296.0,30,30,673,311
396000_6446000,856.0,443.0,30,30,871,458
396000_6446000,853.0,401.0,30,30,868,416
396000_6446000,837.0,158.0,30,30,852,173
396000_6446000,459.0,978.0,30,21.0,474,993
396000_6446000,798.0,51.0,30,30,813,66
396000_6446000,896.0,399.0,30,30,911,414
396000_6446000,526.0,754.0,30,30,541,769
396000_6446000,519.0,809.0,30,30,534,824
396000_6446000,830.0,47.0,30,30,845,62
396000_6446000,597.0,761.0,30,30,612,776
396000_6446000,837.0,164.0,30,30,852,179
396000_6446000,492.0,429.0,30,30,507,444
396000_6446000,444.0,477.0,30,30,459,492
396000_6446000,468.0,453.0,30,30,483,468
396000_6446000,751.0,189.0,30,30,766,204
396000_6446000,748.0,205.0,30,30,763,220
396000_6446000,828.0,25.0,30,30,843,40
396000_6446000,797.0,71.0,30,30,812,86
396000_6446000,847.0,310.0,30,30,862,325
396000_6446000,649.0,278.0,30,30,664,293
396000_6446000,698.0,224.0,30,30,713,239
396000_6446000,665.0,257.0,30,30,680,272
396000_6446000,523.0,716.0,30,30,538,731
396000_6446000,847.0,300.0,30,30,862,315
396000_6446000,869.0,435.0,30,30,884,450
396000_6446000,880.0,550.0,30,30,895,565
396000_6446000,941.0,404.0,30,30,956,419
396000_6446000,974.0,380.0,25.0,30,989,395
396000_6486000,447.0,291.0,30,30,462,306
396000_6486000,369.0,367.0,30,30,384,382
396000_6489000,969.0,564.0,30,30,984,579
396000_6489000,357.0,390.0,30,30,372,405
396000_6489000,903.0,729.0,30,30,918,744
396000_6489000,969.0,932.0,30,30,984,947
396000_6489000,942.0,981.0,30,18.0,957,996
396000_6489000,926.0,788.0,30,30,941,803
396000_6489000,944.0,649.0,30,30,959,664
396000_6489000,96.0,154.0,30,30,111,169
396000_6489000,170.0,183.0,30,30,185,198
396000_6489000,220.0,211.0,30,30,235,226
396000_6489000,720.0,681.0,30,30,735,696
396000_6489000,327.0,452.0,30,30,342,467
396000_6489000,327.0,447.0,30,30,342,462
396000_6489000,249.0,765.0,30,30,264,780
396000_6489000,728.0,676.0,30,30,743,691
396000_6489000,883.0,674.0,30,30,898,689
396000_6489000,808.0,484.0,30,30,823,499
396000_6489000,770.0,416.0,30,30,785,431
396000_6489000,86.0,733.0,30,30,101,748
396000_6489000,531.0,304.0,30,30,546,319
396000_6489000,448.0,258.0,30,30,463,273
396000_6489000,836.0,522.0,30,30,851,537
396000_6489000,938.0,643.0,30,30,953,658
396000_6489000,815.0,432.0,30,30,830,447
397000_6467000,596.0,53.0,30,30,611,68
397000_6467000,525.0,559.0,30,30,540,574
397000_6467000,732.0,85.0,30,30,747,100
397000_6467000,728.0,106.0,30,30,743,121
397000_6467000,762.0,121.0,30,30,777,136
397000_6467000,736.0,77.0,30,30,751,92
397000_6467000,676.0,546.0,30,30,691,561
397000_6467000,660.0,530.0,30,30,675,545
397000_6467000,725.0,169.0,30,30,740,184
397000_6467000,609.0,474.0,30,30,624,489
397000_6467000,619.0,186.0,30,30,634,201
397000_6467000,899.0,522.0,30,30,914,537
397000_6467000,603.0,428.0,30,30,618,443
397000_6467000,616.0,456.0,30,30,631,471
397000_6467000,642.0,182.0,30,30,657,197
397000_6467000,760.0,215.0,30,30,775,230
397000_6467000,550.0,539.0,30,30,565,554
397000_6467000,675.0,528.0,30,30,690,543
397000_6467000,16.0,608.0,30,30,31,623
397000_6467000,503.0,563.0,30,30,518,578
397000_6467000,303.0,586.0,30,30,318,601
397000_6467000,595.0,418.0,30,30,610,433
397000_6467000,837.0,286.0,30,30,852,301
397000_6467000,793.0,242.0,30,30,808,257
397000_6467000,724.0,538.0,30,30,739,553
397000_6467000,833.0,529.0,30,30,848,544
397000_6467000,215.0,742.0,30,30,230,757
397000_6467000,790.0,350.0,30,30,805,365
397000_6467000,775.0,381.0,30,30,790,396
397000_6467000,935.0,220.0,30,30,950,235
397000_6467000,925.0,213.0,30,30,940,228
397000_6467000,336.0,581.0,30,30,351,596
397000_6467000,397.0,946.0,30,30,412,961
397000_6467000,950.0,689.0,30,30,965,704
397000_6467000,917.0,207.0,30,30,932,222
397000_6467000,797.0,29.0,30,30,812,44
397000_6467000,749.0,458.0,30,30,764,473
397000_6467000,734.0,506.0,30,30,749,521
397000_6467000,920.0,16.0,30,30,935,31
397000_6467000,643.0,680.0,30,30,658,695
397000_6467000,935.0,209.0,30,30,950,224
397000_6467000,383.0,961.0,30,30,398,976
